,name,lat,lon,date
38310,epic_1b_20160209090843,-19.0,53.0,2016-02-09
38313,epic_1b_20160209143251,-19.0,-28.0,2016-02-09
38314,epic_1b_20160209162054,-19.0,-55.0,2016-02-09
38315,epic_1b_20160209195659,-19.0,-109.0,2016-02-09
38316,epic_1b_20160209214501,-19.0,-136.0,2016-02-09
38293,epic_1b_20160210021515,-19.0,156.0,2016-02-10
38242,epic_1b_20160214003633,-18.0,-180.0,2016-02-14
38243,epic_1b_20160214022436,-18.0,153.0,2016-02-14
38244,epic_1b_20160214041239,-18.0,126.0,2016-02-14
38245,epic_1b_20160214060041,-18.0,99.0,2016-02-14
38246,epic_1b_20160214074844,-18.0,72.0,2016-02-14
38247,epic_1b_20160214093646,-18.0,45.0,2016-02-14
38234,epic_1b_20160215073001,-18.0,76.0,2016-02-15
38231,epic_1b_20160215020554,-18.0,157.0,2016-02-15
38232,epic_1b_20160215035356,-18.0,130.0,2016-02-15
38233,epic_1b_20160215054158,-18.0,103.0,2016-02-15
38235,epic_1b_20160215091804,-18.0,49.0,2016-02-15
38241,epic_1b_20160215215423,-18.0,-140.0,2016-02-15
38237,epic_1b_20160215125409,-18.0,-5.0,2016-02-15
38238,epic_1b_20160215144212,-18.0,-32.0,2016-02-15
38239,epic_1b_20160215181817,-18.0,-86.0,2016-02-15
38240,epic_1b_20160215200621,-18.0,-113.0,2016-02-15
38236,epic_1b_20160215110607,-18.0,22.0,2016-02-15
38219,epic_1b_20160216000830,-18.0,-174.0,2016-02-16
38224,epic_1b_20160216090844,-17.0,51.0,2016-02-16
38210,epic_1b_20160217073922,-17.0,73.0,2016-02-17
38206,epic_1b_20160217002713,-17.0,-179.0,2016-02-17
38207,epic_1b_20160217021515,-17.0,154.0,2016-02-17
38208,epic_1b_20160217040318,-17.0,127.0,2016-02-17
38209,epic_1b_20160217055120,-17.0,100.0,2016-02-17
38211,epic_1b_20160217092725,-17.0,46.0,2016-02-17
38218,epic_1b_20160217220344,-17.0,-143.0,2016-02-17
38213,epic_1b_20160217130330,-17.0,-8.0,2016-02-17
38214,epic_1b_20160217145133,-17.0,-35.0,2016-02-17
38215,epic_1b_20160217163936,-17.0,-62.0,2016-02-17
38216,epic_1b_20160217182739,-17.0,-89.0,2016-02-17
38217,epic_1b_20160217201541,-17.0,-116.0,2016-02-17
38212,epic_1b_20160217111528,-17.0,19.0,2016-02-17
38197,epic_1b_20160218004554,-17.0,176.0,2016-02-18
38198,epic_1b_20160218075805,-17.0,68.0,2016-02-18
38199,epic_1b_20160218094608,-17.0,41.0,2016-02-18
38200,epic_1b_20160218113411,-17.0,14.0,2016-02-18
38203,epic_1b_20160218184621,-17.0,-94.0,2016-02-18
38202,epic_1b_20160218165819,-17.0,-67.0,2016-02-18
38201,epic_1b_20160218151016,-17.0,-40.0,2016-02-18
38204,epic_1b_20160218203424,-17.0,-121.0,2016-02-18
38189,epic_1b_20160219100449,-17.0,36.0,2016-02-19
38164,epic_1b_20160221074844,-16.0,69.0,2016-02-21
38163,epic_1b_20160221060041,-16.0,96.0,2016-02-21
38165,epic_1b_20160221093647,-16.0,42.0,2016-02-21
38167,epic_1b_20160221131252,-16.0,-12.0,2016-02-21
38166,epic_1b_20160221112449,-16.0,15.0,2016-02-21
38171,epic_1b_20160221221306,-16.0,-147.0,2016-02-21
38162,epic_1b_20160221041239,-16.0,123.0,2016-02-21
38169,epic_1b_20160221164857,-16.0,-66.0,2016-02-21
38170,epic_1b_20160221183700,-16.0,-93.0,2016-02-21
38168,epic_1b_20160221150054,-16.0,-39.0,2016-02-21
38158,epic_1b_20160222125410,-16.0,-8.0,2016-02-22
38157,epic_1b_20160222110607,-16.0,19.0,2016-02-22
38155,epic_1b_20160222054159,-16.0,100.0,2016-02-22
38154,epic_1b_20160222035356,-16.0,128.0,2016-02-22
38143,epic_1b_20160223034435,-15.0,129.0,2016-02-23
38142,epic_1b_20160223015633,-15.0,156.0,2016-02-23
38144,epic_1b_20160223053238,-15.0,102.0,2016-02-23
38146,epic_1b_20160223090843,-15.0,48.0,2016-02-23
38145,epic_1b_20160223072041,-15.0,75.0,2016-02-23
38148,epic_1b_20160223124449,-15.0,-6.0,2016-02-23
38149,epic_1b_20160223143251,-15.0,-33.0,2016-02-23
38150,epic_1b_20160223162054,-15.0,-60.0,2016-02-23
38151,epic_1b_20160223180857,-15.0,-87.0,2016-02-23
38152,epic_1b_20160223195700,-15.0,-114.0,2016-02-23
38147,epic_1b_20160223105646,-15.0,21.0,2016-02-23
38131,epic_1b_20160224021515,-15.0,151.0,2016-02-24
38132,epic_1b_20160224040318,-15.0,124.0,2016-02-24
38119,epic_1b_20160225004554,-15.0,173.0,2016-02-25
38128,epic_1b_20160225184621,-15.0,-97.0,2016-02-25
38129,epic_1b_20160225203424,-15.0,-124.0,2016-02-25
38108,epic_1b_20160226044042,-14.0,114.0,2016-02-26
38109,epic_1b_20160226062845,-14.0,87.0,2016-02-26
38110,epic_1b_20160226081648,-14.0,60.0,2016-02-26
38111,epic_1b_20160226100450,-14.0,33.0,2016-02-26
38106,epic_1b_20160226010436,-14.0,168.0,2016-02-26
38113,epic_1b_20160226134056,-14.0,-21.0,2016-02-26
38114,epic_1b_20160226152859,-14.0,-48.0,2016-02-26
38115,epic_1b_20160226171701,-14.0,-75.0,2016-02-26
38116,epic_1b_20160226190504,-14.0,-102.0,2016-02-26
38117,epic_1b_20160226205306,-14.0,-129.0,2016-02-26
38112,epic_1b_20160226115253,-14.0,6.0,2016-02-26
38094,epic_1b_20160227005516,-14.0,170.0,2016-02-27
38095,epic_1b_20160227024318,-14.0,143.0,2016-02-27
38096,epic_1b_20160227043121,-14.0,116.0,2016-02-27
38097,epic_1b_20160227061924,-14.0,89.0,2016-02-27
38098,epic_1b_20160227080727,-14.0,62.0,2016-02-27
38100,epic_1b_20160227133135,-14.0,-19.0,2016-02-27
38101,epic_1b_20160227151939,-14.0,-46.0,2016-02-27
38102,epic_1b_20160227170741,-14.0,-73.0,2016-02-27
38104,epic_1b_20160227204347,-14.0,-127.0,2016-02-27
38099,epic_1b_20160227095529,-14.0,35.0,2016-02-27
38069,epic_1b_20160301015633,-13.0,153.0,2016-03-01
38070,epic_1b_20160301034436,-13.0,126.0,2016-03-01
38071,epic_1b_20160301053239,-13.0,99.0,2016-03-01
38072,epic_1b_20160301072042,-13.0,72.0,2016-03-01
38068,epic_1b_20160301000830,-13.0,-180.0,2016-03-01
38074,epic_1b_20160301105648,-13.0,18.0,2016-03-01
38075,epic_1b_20160301124450,-13.0,-9.0,2016-03-01
38076,epic_1b_20160301143254,-13.0,-36.0,2016-03-01
38077,epic_1b_20160301162057,-13.0,-63.0,2016-03-01
38078,epic_1b_20160301214506,-13.0,-144.0,2016-03-01
38073,epic_1b_20160301090845,-13.0,45.0,2016-03-01
38056,epic_1b_20160302021515,-13.0,148.0,2016-03-02
38057,epic_1b_20160302040318,-13.0,121.0,2016-03-02
38058,epic_1b_20160302055121,-12.0,94.0,2016-03-02
38059,epic_1b_20160302073923,-12.0,67.0,2016-03-02
38067,epic_1b_20160302220348,-12.0,-149.0,2016-03-02
38062,epic_1b_20160302130332,-12.0,-14.0,2016-03-02
38038,epic_1b_20160304062846,-12.0,84.0,2016-03-04
38034,epic_1b_20160305223147,-11.0,-157.0,2016-03-05
38011,epic_1b_20160306022436,-11.0,144.0,2016-03-06
38012,epic_1b_20160306041238,-11.0,117.0,2016-03-06
38013,epic_1b_20160306060040,-11.0,90.0,2016-03-06
38014,epic_1b_20160306074843,-11.0,63.0,2016-03-06
38015,epic_1b_20160306093646,-11.0,36.0,2016-03-06
38017,epic_1b_20160306131252,-11.0,-18.0,2016-03-06
38018,epic_1b_20160306150055,-11.0,-45.0,2016-03-06
38019,epic_1b_20160306164858,-11.0,-72.0,2016-03-06
38020,epic_1b_20160306183700,-11.0,-99.0,2016-03-06
38021,epic_1b_20160306202504,-11.0,-126.0,2016-03-06
38016,epic_1b_20160306112449,-11.0,9.0,2016-03-06
38005,epic_1b_20160307144211,-10.0,-41.0,2016-03-07
38007,epic_1b_20160307181815,-10.0,-95.0,2016-03-07
38008,epic_1b_20160307200618,-10.0,-122.0,2016-03-07
38009,epic_1b_20160307215421,-10.0,-149.0,2016-03-07
37988,epic_1b_20160308053237,-10.0,97.0,2016-03-08
37989,epic_1b_20160308072039,-10.0,70.0,2016-03-08
37990,epic_1b_20160308090842,-10.0,43.0,2016-03-08
37991,epic_1b_20160308105644,-10.0,16.0,2016-03-08
37977,epic_1b_20160309014104,-10.0,154.0,2016-03-09
37983,epic_1b_20160309034104,-10.0,124.0,2016-03-09
37981,epic_1b_20160309030104,-10.0,134.0,2016-03-09
37982,epic_1b_20160309032104,-10.0,129.0,2016-03-09
37972,epic_1b_20160310222222,-9.0,-157.0,2016-03-10
37963,epic_1b_20160311081645,-9.0,54.0,2016-03-11
37962,epic_1b_20160311062842,-9.0,81.0,2016-03-11
37964,epic_1b_20160311100447,-9.0,27.0,2016-03-11
37971,epic_1b_20160311224104,-8.0,-162.0,2016-03-11
37966,epic_1b_20160311134052,-8.0,-27.0,2016-03-11
37967,epic_1b_20160311152854,-8.0,-54.0,2016-03-11
37968,epic_1b_20160311171657,-8.0,-81.0,2016-03-11
37969,epic_1b_20160311190500,-8.0,-108.0,2016-03-11
37970,epic_1b_20160311205302,-8.0,-135.0,2016-03-11
37965,epic_1b_20160311115249,-8.0,0.0,2016-03-11
37946,epic_1b_20160312005515,-8.0,165.0,2016-03-12
37947,epic_1b_20160312024317,-8.0,138.0,2016-03-12
37948,epic_1b_20160312043119,-8.0,111.0,2016-03-12
37908,epic_1b_20160316002712,-6.0,170.0,2016-03-16
37896,epic_1b_20160317004555,-6.0,165.0,2016-03-17
37897,epic_1b_20160317023357,-6.0,138.0,2016-03-17
37898,epic_1b_20160317042200,-6.0,111.0,2016-03-17
37899,epic_1b_20160317061002,-6.0,84.0,2016-03-17
37900,epic_1b_20160317075804,-6.0,57.0,2016-03-17
37901,epic_1b_20160317094607,-6.0,30.0,2016-03-17
37890,epic_1b_20160320093645,-4.0,31.0,2016-03-20
37886,epic_1b_20160321215421,-4.0,-154.0,2016-03-21
37881,epic_1b_20160321125408,-4.0,-19.0,2016-03-21
37882,epic_1b_20160321144210,-4.0,-46.0,2016-03-21
37883,epic_1b_20160321163013,-4.0,-73.0,2016-03-21
37884,epic_1b_20160321181815,-4.0,-100.0,2016-03-21
37885,epic_1b_20160321200618,-4.0,-127.0,2016-03-21
37851,epic_1b_20160324094606,-2.0,27.0,2016-03-24
37852,epic_1b_20160324113408,-2.0,0.0,2016-03-24
37854,epic_1b_20160324151013,-2.0,-54.0,2016-03-24
37855,epic_1b_20160324165815,-2.0,-81.0,2016-03-24
37856,epic_1b_20160324184618,-2.0,-108.0,2016-03-24
37857,epic_1b_20160324203420,-2.0,-135.0,2016-03-24
37858,epic_1b_20160324222223,-2.0,-162.0,2016-03-24
37853,epic_1b_20160324132211,-2.0,-27.0,2016-03-24
37846,epic_1b_20160325224106,-1.0,-167.0,2016-03-25
37835,epic_1b_20160326223144,-1.0,-165.0,2016-03-26
37815,epic_1b_20160327060040,-1.0,82.0,2016-03-27
37816,epic_1b_20160327074842,-1.0,55.0,2016-03-27
37819,epic_1b_20160327150051,-1.0,-53.0,2016-03-27
37818,epic_1b_20160327131249,-1.0,-26.0,2016-03-27
37820,epic_1b_20160327164854,-1.0,-80.0,2016-03-27
37817,epic_1b_20160327093644,-1.0,28.0,2016-03-27
37805,epic_1b_20160328001752,-0.0,168.0,2016-03-28
37807,epic_1b_20160328035357,-0.0,114.0,2016-03-28
37806,epic_1b_20160328020554,-0.0,141.0,2016-03-28
37809,epic_1b_20160328073001,-0.0,60.0,2016-03-28
37810,epic_1b_20160328110606,-0.0,6.0,2016-03-28
37808,epic_1b_20160328054159,-0.0,87.0,2016-03-28
37759,epic_1b_20160401044041,2.0,101.0,2016-04-01
37748,epic_1b_20160402061922,3.0,76.0,2016-04-02
37719,epic_1b_20160405214458,5.0,-156.0,2016-04-05
37689,epic_1b_20160408134052,6.0,-35.0,2016-04-08
37694,epic_1b_20160408224104,6.0,-170.0,2016-04-08
37690,epic_1b_20160408152854,6.0,-62.0,2016-04-08
37685,epic_1b_20160409223144,7.0,-168.0,2016-04-09
37669,epic_1b_20160411200619,8.0,-132.0,2016-04-11
37660,epic_1b_20160412105644,8.0,5.0,2016-04-12
37598,epic_1b_20160418125408,12.0,-24.0,2016-04-18
37588,epic_1b_20160419180853,13.0,-103.0,2016-04-19
37562,epic_1b_20160422171658,14.0,-90.0,2016-04-22
37514,epic_1b_20160425012318,16.0,148.0,2016-04-25
37517,epic_1b_20160425043940,16.0,99.0,2016-04-25
37520,epic_1b_20160425075602,16.0,50.0,2016-04-25
37491,epic_1b_20160428202407,18.0,-136.0,2016-04-28
37368,epic_1b_20160504080524,20.0,50.0,2016-05-04
37371,epic_1b_20160504112146,20.0,1.0,2016-05-04
37298,epic_1b_20160508233107,23.0,180.0,2016-05-08
37024,epic_1b_20160524095709,27.0,30.0,2016-05-24
36996,epic_1b_20160525013240,27.0,157.0,2016-05-25
36999,epic_1b_20160525044903,27.0,108.0,2016-05-25
37002,epic_1b_20160525080526,27.0,59.0,2016-05-25
37005,epic_1b_20160525112149,27.0,10.0,2016-05-25
37013,epic_1b_20160525211059,27.0,-137.0,2016-05-25
37007,epic_1b_20160525143812,27.0,-39.0,2016-05-25
37010,epic_1b_20160525175434,27.0,-88.0,2016-05-25
36981,epic_1b_20160526092937,27.0,38.0,2016-05-26
36973,epic_1b_20160526004554,27.0,169.0,2016-05-26
36974,epic_1b_20160526015122,27.0,153.0,2016-05-26
36975,epic_1b_20160526025650,27.0,136.0,2016-05-26
36976,epic_1b_20160526040218,27.0,120.0,2016-05-26
36977,epic_1b_20160526050745,27.0,103.0,2016-05-26
36978,epic_1b_20160526061313,27.0,87.0,2016-05-26
36979,epic_1b_20160526071841,27.0,71.0,2016-05-26
36980,epic_1b_20160526082409,27.0,55.0,2016-05-26
36983,epic_1b_20160526114032,27.0,5.0,2016-05-26
36982,epic_1b_20160526103504,27.0,22.0,2016-05-26
36993,epic_1b_20160526223509,27.0,-158.0,2016-05-26
36985,epic_1b_20160526135128,27.0,-27.0,2016-05-26
36986,epic_1b_20160526145655,27.0,-44.0,2016-05-26
36987,epic_1b_20160526160223,27.0,-60.0,2016-05-26
36988,epic_1b_20160526170751,27.0,-76.0,2016-05-26
36989,epic_1b_20160526181318,27.0,-93.0,2016-05-26
36990,epic_1b_20160526191846,27.0,-109.0,2016-05-26
36991,epic_1b_20160526202413,27.0,-125.0,2016-05-26
36992,epic_1b_20160526212942,27.0,-142.0,2016-05-26
36984,epic_1b_20160526124600,27.0,-11.0,2016-05-26
36994,epic_1b_20160526234036,27.0,-174.0,2016-05-26
36960,epic_1b_20160527073723,27.0,67.0,2016-05-27
36957,epic_1b_20160527042100,27.0,116.0,2016-05-27
36966,epic_1b_20160527172631,27.0,-80.0,2016-05-27
36969,epic_1b_20160527204255,27.0,-129.0,2016-05-27
36972,epic_1b_20160527235918,27.0,-178.0,2016-05-27
36963,epic_1b_20160527105346,27.0,18.0,2016-05-27
36941,epic_1b_20160528072802,27.0,70.0,2016-05-28
36942,epic_1b_20160528083330,27.0,53.0,2016-05-28
36940,epic_1b_20160528062234,27.0,86.0,2016-05-28
36943,epic_1b_20160528093857,27.0,37.0,2016-05-28
36937,epic_1b_20160528030611,27.0,135.0,2016-05-28
36936,epic_1b_20160528020043,27.0,151.0,2016-05-28
36944,epic_1b_20160528104425,27.0,20.0,2016-05-28
36939,epic_1b_20160528051706,27.0,102.0,2016-05-28
36946,epic_1b_20160528125521,27.0,-12.0,2016-05-28
36953,epic_1b_20160528213904,27.0,-143.0,2016-05-28
36952,epic_1b_20160528203336,27.0,-127.0,2016-05-28
36951,epic_1b_20160528192807,27.0,-110.0,2016-05-28
36950,epic_1b_20160528182239,27.0,-94.0,2016-05-28
36945,epic_1b_20160528114953,27.0,4.0,2016-05-28
36949,epic_1b_20160528171711,27.0,-78.0,2016-05-28
36948,epic_1b_20160528161144,27.0,-61.0,2016-05-28
36947,epic_1b_20160528150616,27.0,-45.0,2016-05-28
36954,epic_1b_20160528234958,27.0,-176.0,2016-05-28
36913,epic_1b_20160529003634,27.0,173.0,2016-05-29
36916,epic_1b_20160529035257,27.0,124.0,2016-05-29
36919,epic_1b_20160529070920,27.0,75.0,2016-05-29
36922,epic_1b_20160529102542,27.0,26.0,2016-05-29
36934,epic_1b_20160529233115,27.0,-170.0,2016-05-29
36931,epic_1b_20160529201452,27.0,-121.0,2016-05-29
36928,epic_1b_20160529165829,27.0,-72.0,2016-05-29
36925,epic_1b_20160529134205,27.0,-23.0,2016-05-29
36891,epic_1b_20160530001752,27.0,178.0,2016-05-30
36892,epic_1b_20160530012320,27.0,162.0,2016-05-30
36893,epic_1b_20160530022847,27.0,145.0,2016-05-30
36894,epic_1b_20160530033415,27.0,129.0,2016-05-30
36895,epic_1b_20160530043942,27.0,113.0,2016-05-30
36896,epic_1b_20160530054510,27.0,96.0,2016-05-30
36897,epic_1b_20160530065038,27.0,80.0,2016-05-30
36898,epic_1b_20160530075606,27.0,63.0,2016-05-30
36899,epic_1b_20160530090134,27.0,47.0,2016-05-30
36900,epic_1b_20160530100701,27.0,31.0,2016-05-30
36901,epic_1b_20160530111229,27.0,14.0,2016-05-30
36903,epic_1b_20160530132325,27.0,-18.0,2016-05-30
36912,epic_1b_20160530231234,27.0,-165.0,2016-05-30
36911,epic_1b_20160530220706,27.0,-149.0,2016-05-30
36910,epic_1b_20160530210139,27.0,-133.0,2016-05-30
36909,epic_1b_20160530195611,27.0,-116.0,2016-05-30
36902,epic_1b_20160530121757,27.0,-2.0,2016-05-30
36907,epic_1b_20160530174515,27.0,-84.0,2016-05-30
36906,epic_1b_20160530163948,27.0,-67.0,2016-05-30
36905,epic_1b_20160530153420,27.0,-51.0,2016-05-30
36904,epic_1b_20160530142852,27.0,-35.0,2016-05-30
36908,epic_1b_20160530185043,27.0,-100.0,2016-05-30
36879,epic_1b_20160531110308,27.0,17.0,2016-05-31
36871,epic_1b_20160531021926,27.0,148.0,2016-05-31
36872,epic_1b_20160531032454,27.0,132.0,2016-05-31
36873,epic_1b_20160531043022,27.0,115.0,2016-05-31
36874,epic_1b_20160531053549,27.0,99.0,2016-05-31
36875,epic_1b_20160531064117,27.0,83.0,2016-05-31
36876,epic_1b_20160531074645,27.0,66.0,2016-05-31
36877,epic_1b_20160531085212,27.0,50.0,2016-05-31
36878,epic_1b_20160531095739,27.0,34.0,2016-05-31
36870,epic_1b_20160531011358,27.0,164.0,2016-05-31
36880,epic_1b_20160531120835,27.0,1.0,2016-05-31
36882,epic_1b_20160531141931,27.0,-32.0,2016-05-31
36883,epic_1b_20160531152458,27.0,-48.0,2016-05-31
36884,epic_1b_20160531163026,27.0,-64.0,2016-05-31
36885,epic_1b_20160531173554,27.0,-81.0,2016-05-31
36886,epic_1b_20160531184121,27.0,-97.0,2016-05-31
36887,epic_1b_20160531194649,27.0,-113.0,2016-05-31
36888,epic_1b_20160531205217,27.0,-130.0,2016-05-31
36889,epic_1b_20160531215744,27.0,-146.0,2016-05-31
36890,epic_1b_20160531230312,27.0,-162.0,2016-05-31
36881,epic_1b_20160531131403,27.0,-15.0,2016-05-31
36856,epic_1b_20160601080526,27.0,62.0,2016-06-01
36857,epic_1b_20160601091053,27.0,46.0,2016-06-01
36855,epic_1b_20160601065958,27.0,79.0,2016-06-01
36854,epic_1b_20160601055430,27.0,95.0,2016-06-01
36849,epic_1b_20160601002713,27.0,177.0,2016-06-01
36852,epic_1b_20160601034335,27.0,128.0,2016-06-01
36851,epic_1b_20160601023807,27.0,144.0,2016-06-01
36850,epic_1b_20160601013240,27.0,160.0,2016-06-01
36853,epic_1b_20160601044903,27.0,111.0,2016-06-01
36858,epic_1b_20160601101621,27.0,29.0,2016-06-01
36862,epic_1b_20160601154340,27.0,-52.0,2016-06-01
36860,epic_1b_20160601133244,27.0,-19.0,2016-06-01
36869,epic_1b_20160601232153,27.0,-167.0,2016-06-01
36868,epic_1b_20160601221625,27.0,-150.0,2016-06-01
36867,epic_1b_20160601211059,27.0,-134.0,2016-06-01
36866,epic_1b_20160601200531,27.0,-118.0,2016-06-01
36859,epic_1b_20160601122716,27.0,-3.0,2016-06-01
36864,epic_1b_20160601175435,27.0,-85.0,2016-06-01
36863,epic_1b_20160601164907,27.0,-69.0,2016-06-01
36861,epic_1b_20160601143812,27.0,-36.0,2016-06-01
36865,epic_1b_20160601190003,27.0,-101.0,2016-06-01
36836,epic_1b_20160602092935,27.0,42.0,2016-06-02
36828,epic_1b_20160602004554,27.0,172.0,2016-06-02
36829,epic_1b_20160602015122,27.0,156.0,2016-06-02
36830,epic_1b_20160602025650,27.0,140.0,2016-06-02
36831,epic_1b_20160602040217,27.0,123.0,2016-06-02
36832,epic_1b_20160602050745,27.0,107.0,2016-06-02
36833,epic_1b_20160602061313,27.0,91.0,2016-06-02
36834,epic_1b_20160602071840,27.0,74.0,2016-06-02
36835,epic_1b_20160602082408,27.0,58.0,2016-06-02
36837,epic_1b_20160602103504,27.0,25.0,2016-06-02
36838,epic_1b_20160602114031,27.0,9.0,2016-06-02
36839,epic_1b_20160602124559,27.0,-7.0,2016-06-02
36847,epic_1b_20160602223508,27.0,-154.0,2016-06-02
36846,epic_1b_20160602212941,27.0,-138.0,2016-06-02
36845,epic_1b_20160602191845,27.0,-105.0,2016-06-02
36844,epic_1b_20160602181318,27.0,-89.0,2016-06-02
36848,epic_1b_20160602234036,27.0,-171.0,2016-06-02
36842,epic_1b_20160602160222,27.0,-56.0,2016-06-02
36841,epic_1b_20160602145655,27.0,-40.0,2016-06-02
36840,epic_1b_20160602135127,27.0,-24.0,2016-06-02
36843,epic_1b_20160602170750,27.0,-73.0,2016-06-02
36815,epic_1b_20160603084251,27.0,54.0,2016-06-03
36808,epic_1b_20160603010436,27.0,168.0,2016-06-03
36809,epic_1b_20160603021004,27.0,152.0,2016-06-03
36811,epic_1b_20160603042100,27.0,119.0,2016-06-03
36825,epic_1b_20160603214824,26.0,-142.0,2016-06-03
36801,epic_1b_20160604150617,26.0,-41.0,2016-06-04
36804,epic_1b_20160604182240,26.0,-90.0,2016-06-04
36807,epic_1b_20160604213904,26.0,-139.0,2016-06-04
36798,epic_1b_20160604114953,26.0,8.0,2016-06-04
36773,epic_1b_20160605060352,26.0,95.0,2016-06-05
36749,epic_1b_20160607205218,26.0,-126.0,2016-06-07
36674,epic_1b_20160610010437,26.0,172.0,2016-06-10
36574,epic_1b_20160615065959,24.0,85.0,2016-06-15
36522,epic_1b_20160618224428,23.0,-151.0,2016-06-18
36472,epic_1b_20160620142853,23.0,-27.0,2016-06-20
36256,epic_1b_20160703233113,18.0,-161.0,2016-07-03
36253,epic_1b_20160703201451,18.0,-112.0,2016-07-03
36250,epic_1b_20160703165828,18.0,-63.0,2016-07-03
36248,epic_1b_20160703144732,18.0,-30.0,2016-07-03
36183,epic_1b_20160707135126,17.0,-17.0,2016-07-07
36140,epic_1b_20160709114951,16.0,14.0,2016-07-09
36142,epic_1b_20160709140047,16.0,-19.0,2016-07-09
36148,epic_1b_20160709203332,16.0,-117.0,2016-07-09
36145,epic_1b_20160709171709,16.0,-68.0,2016-07-09
36143,epic_1b_20160709150614,16.0,-35.0,2016-07-09
36127,epic_1b_20160710212020,16.0,-129.0,2016-07-10
36119,epic_1b_20160710123638,16.0,2.0,2016-07-10
36107,epic_1b_20160711210138,16.0,-125.0,2016-07-11
36101,epic_1b_20160711121756,16.0,6.0,2016-07-11
36090,epic_1b_20160712215743,15.0,-139.0,2016-07-12
36087,epic_1b_20160712184121,15.0,-90.0,2016-07-12
36056,epic_1b_20160713091054,15.0,53.0,2016-07-13
36048,epic_1b_20160713002712,15.0,-176.0,2016-07-13
36049,epic_1b_20160713013240,15.0,167.0,2016-07-13
36051,epic_1b_20160713034335,15.0,135.0,2016-07-13
36053,epic_1b_20160713055431,15.0,102.0,2016-07-13
36054,epic_1b_20160713065958,15.0,86.0,2016-07-13
36062,epic_1b_20160713154340,15.0,-45.0,2016-07-13
36030,epic_1b_20160714050745,15.0,113.0,2016-07-14
36031,epic_1b_20160714061313,15.0,97.0,2016-07-14
36044,epic_1b_20160714202413,15.0,-116.0,2016-07-14
36041,epic_1b_20160714170749,15.0,-67.0,2016-07-14
36014,epic_1b_20160715115913,14.0,10.0,2016-07-15
36012,epic_1b_20160715094817,14.0,43.0,2016-07-15
36013,epic_1b_20160715105345,14.0,27.0,2016-07-15
36015,epic_1b_20160715130440,14.0,-6.0,2016-07-15
35990,epic_1b_20160716072802,14.0,78.0,2016-07-16
35992,epic_1b_20160716093857,14.0,45.0,2016-07-16
35986,epic_1b_20160716030611,14.0,143.0,2016-07-16
35985,epic_1b_20160716020043,14.0,160.0,2016-07-16
35984,epic_1b_20160716005516,14.0,176.0,2016-07-16
35987,epic_1b_20160716041139,14.0,127.0,2016-07-16
35995,epic_1b_20160716125521,14.0,-4.0,2016-07-16
36003,epic_1b_20160716213902,14.0,-135.0,2016-07-16
36001,epic_1b_20160716192806,14.0,-102.0,2016-07-16
35994,epic_1b_20160716114953,14.0,12.0,2016-07-16
35998,epic_1b_20160716161143,14.0,-53.0,2016-07-16
35962,epic_1b_20160717003634,14.0,-179.0,2016-07-17
35957,epic_1b_20160718185041,13.0,-93.0,2016-07-18
35938,epic_1b_20160720221623,13.0,-145.0,2016-07-20
35892,epic_1b_20160722052627,12.0,107.0,2016-07-22
35899,epic_1b_20160722172628,12.0,-73.0,2016-07-22
35876,epic_1b_20160723104423,12.0,27.0,2016-07-23
35868,epic_1b_20160723020043,12.0,158.0,2016-07-23
35871,epic_1b_20160723051706,12.0,109.0,2016-07-23
35880,epic_1b_20160723161141,12.0,-55.0,2016-07-23
35848,epic_1b_20160724024729,12.0,146.0,2016-07-24
35850,epic_1b_20160724045824,12.0,113.0,2016-07-24
35851,epic_1b_20160724060352,12.0,97.0,2016-07-24
35854,epic_1b_20160724092015,12.0,48.0,2016-07-24
35846,epic_1b_20160724003633,12.0,179.0,2016-07-24
35861,epic_1b_20160724165829,12.0,-67.0,2016-07-24
35824,epic_1b_20160725001751,12.0,-177.0,2016-07-25
35802,epic_1b_20160726000831,12.0,-175.0,2016-07-26
35763,epic_1b_20160728040217,11.0,126.0,2016-07-28
35711,epic_1b_20160731165828,10.0,-69.0,2016-07-31
